# Time, p, Ux, Uy, Uz, e
3.516119999999999803e-05 4.605244000000000232e-07 8.394859999999999774e-08 6.808470000000000223e-05 2.178374999999999959e-05 1.528749999999999974e-06
3.532730000000000310e-05 4.592303999999999853e-07 8.369633000000000312e-08 6.719416000000000516e-05 2.244504999999999951e-05 1.530526999999999898e-06
3.549320000000000095e-05 4.579837000000000037e-07 8.346611000000000306e-08 6.630624000000000164e-05 2.312555000000000087e-05 1.533403999999999905e-06
3.565889999999999837e-05 4.569070999999999952e-07 8.317346999999999733e-08 6.546576999999999713e-05 2.382402999999999965e-05 1.536458999999999954e-06
3.582440000000000212e-05 4.558636999999999820e-07 8.294856000000000250e-08 6.472278999999999565e-05 2.453675999999999918e-05 1.540233999999999973e-06
3.598959999999999844e-05 4.548810999999999743e-07 8.262071999999999922e-08 6.402463999999999963e-05 2.526286999999999958e-05 1.544168999999999962e-06
3.615470000000000131e-05 4.538750999999999982e-07 8.240446999999999885e-08 6.336697000000000293e-05 2.601032999999999937e-05 1.548346000000000066e-06
3.631949999999999675e-05 4.528549000000000220e-07 8.207261999999999446e-08 6.274514999999999335e-05 2.678459000000000032e-05 1.552878000000000017e-06
3.648419999999999875e-05 4.519360000000000044e-07 8.185577000000000136e-08 6.210958999999999838e-05 2.759130999999999859e-05 1.557653999999999927e-06
3.664870000000000031e-05 4.511472000000000205e-07 8.156759999999999779e-08 6.144098999999999600e-05 2.843161999999999868e-05 1.563766000000000081e-06
3.681300000000000143e-05 4.503281000000000261e-07 8.131514999999999873e-08 6.079457000000000025e-05 2.931044999999999988e-05 1.569663000000000018e-06
3.697710000000000211e-05 4.495651999999999737e-07 8.108569999999999928e-08 6.016780999999999746e-05 3.021456000000000096e-05 1.576878999999999942e-06
3.714110000000000257e-05 4.489931000000000211e-07 8.081048999999999770e-08 5.954349000000000273e-05 3.114467999999999875e-05 1.584204999999999937e-06
3.730490000000000260e-05 4.484728999999999765e-07 8.059923000000000644e-08 5.894940000000000179e-05 3.209241999999999927e-05 1.592092999999999988e-06
3.746850000000000218e-05 4.479511000000000042e-07 8.031091000000000138e-08 5.841324000000000115e-05 3.309183000000000263e-05 1.599640999999999971e-06
3.763200000000000155e-05 4.474650999999999825e-07 8.008371999999999443e-08 5.788767000000000272e-05 3.415449999999999969e-05 1.608016999999999939e-06
3.779530000000000048e-05 4.468860999999999877e-07 7.980097999999999464e-08 5.738759999999999922e-05 3.529156999999999726e-05 1.616087999999999959e-06
3.795839999999999897e-05 4.462724000000000092e-07 7.955079999999999789e-08 5.691353999999999923e-05 3.650158000000000162e-05 1.624283000000000013e-06
3.812139999999999724e-05 4.457386000000000233e-07 7.927797000000000060e-08 5.645026000000000118e-05 3.777632000000000087e-05 1.633412000000000015e-06
3.828430000000000206e-05 4.453459999999999963e-07 7.901553000000000001e-08 5.599899000000000304e-05 3.911511000000000165e-05 1.643096000000000091e-06
3.844709999999999990e-05 4.450133999999999845e-07 7.878591000000000592e-08 5.556182000000000194e-05 4.051738999999999867e-05 1.653553999999999932e-06
3.860969999999999729e-05 4.448211000000000020e-07 7.850480999999999952e-08 5.515325000000000257e-05 4.203298000000000087e-05 1.664305000000000026e-06
3.877220000000000124e-05 4.445837999999999950e-07 7.833235000000000196e-08 5.478327999999999974e-05 4.367499999999999773e-05 1.675855999999999968e-06
3.893459999999999819e-05 4.443786000000000164e-07 7.805644000000000224e-08 5.446089999999999894e-05 4.547042999999999962e-05 1.687490000000000084e-06
3.909700000000000192e-05 4.441359000000000085e-07 7.788256000000000200e-08 5.417063000000000146e-05 4.742030999999999796e-05 1.699601000000000027e-06
3.925919999999999844e-05 4.438995999999999762e-07 7.764424000000000070e-08 5.388587999999999711e-05 4.956078000000000019e-05 1.711954000000000084e-06
3.942140000000000173e-05 4.437727000000000096e-07 7.747625000000000530e-08 5.358876000000000156e-05 5.188117999999999918e-05 1.724638999999999989e-06
3.958349999999999803e-05 4.436181999999999800e-07 7.734467000000000274e-08 5.329331000000000085e-05 5.441040999999999733e-05 1.737346000000000078e-06
3.974560000000000110e-05 4.433847999999999854e-07 7.716225000000000659e-08 5.299927999999999784e-05 5.717130999999999998e-05 1.749168999999999905e-06
3.990759999999999718e-05 4.429535000000000230e-07 7.708417999999999509e-08 5.269799000000000195e-05 6.024053000000000242e-05 1.761099999999999961e-06
4.006949999999999981e-05 4.425736000000000078e-07 7.695034999999999660e-08 5.242658000000000246e-05 6.367117000000000588e-05 1.772995000000000081e-06
4.023140000000000245e-05 4.421001000000000136e-07 7.695983999999999756e-08 5.221354000000000018e-05 6.752443000000000225e-05 1.785435000000000000e-06
4.039319999999999808e-05 4.418122999999999890e-07 7.686131999999999861e-08 5.202244000000000128e-05 7.186481000000000422e-05 1.798172000000000069e-06
4.055510000000000072e-05 4.416698000000000259e-07 7.687462000000000310e-08 5.182919000000000106e-05 7.677488000000000107e-05 1.811679000000000006e-06
4.071690000000000313e-05 4.415498999999999879e-07 7.681315000000000249e-08 5.163404999999999736e-05 8.235622999999999804e-05 1.824909999999999948e-06
4.087879999999999899e-05 4.414305000000000166e-07 7.679458000000000552e-08 5.139325999999999861e-05 8.876123000000000194e-05 1.837647000000000017e-06
4.104070000000000163e-05 4.412692999999999821e-07 7.681512999999999838e-08 5.113321000000000099e-05 9.617544999999999751e-05 1.850397000000000022e-06
4.120259999999999748e-05 4.411358999999999949e-07 7.675570999999999612e-08 5.087483999999999892e-05 1.048537000000000020e-04 1.862318000000000014e-06
4.136450000000000012e-05 4.408060999999999756e-07 7.680394999999999470e-08 5.058753999999999915e-05 1.150496000000000038e-04 1.873773000000000059e-06
4.152640000000000275e-05 4.405448999999999865e-07 7.672753999999999621e-08 5.031789000000000080e-05 1.272393999999999934e-04 1.884653999999999930e-06
4.168829999999999861e-05 4.401963000000000094e-07 7.678857999999999872e-08 5.006390000000000021e-05 1.420802999999999888e-04 1.896009999999999995e-06
4.185030000000000146e-05 4.399630000000000070e-07 7.669330000000000026e-08 4.980601999999999854e-05 1.608589000000000058e-04 1.906691000000000063e-06
4.201219999999999732e-05 4.396127999999999963e-07 7.668671999999999386e-08 4.954811000000000154e-05 1.854582000000000127e-04 1.916988000000000119e-06
4.217409999999999996e-05 4.393511999999999856e-07 7.664084000000000642e-08 4.930848000000000262e-05 2.194382000000000092e-04 1.927073000000000040e-06
4.233600000000000259e-05 4.391881999999999860e-07 7.658374000000000255e-08 4.907368000000000277e-05 2.688820000000000186e-04 1.936923000000000039e-06
4.249799999999999867e-05 4.390446999999999954e-07 7.661856999999999467e-08 4.883884000000000012e-05 3.470963999999999994e-04 1.947143999999999903e-06
4.266000000000000152e-05 4.389846999999999803e-07 7.649892000000000325e-08 4.863084999999999874e-05 4.865647000000000071e-04 1.955717999999999831e-06
4.282209999999999782e-05 4.388043000000000192e-07 7.658039999999999665e-08 4.842791999999999898e-05 8.113263000000000115e-04 1.964242000000000073e-06
4.298420000000000089e-05 4.384965000000000249e-07 7.642174000000000415e-08 4.822481000000000017e-05 2.353238000000000118e-03 1.970681000000000148e-06
4.314619999999999697e-05 4.381424999999999941e-07 7.644231000000000338e-08 4.807132999999999702e-05 8.968671000000000108e-04 1.976806000000000026e-06
4.330819999999999982e-05 4.377204999999999920e-07 7.632214000000000503e-08 4.794054000000000230e-05 5.240989999999999841e-04 1.982017999999999901e-06
4.347030000000000289e-05 4.373322999999999912e-07 7.624393999999999841e-08 4.781577000000000180e-05 3.707539999999999946e-04 1.986315999999999957e-06
4.363229999999999897e-05 4.368456000000000243e-07 7.619287000000000430e-08 4.770619000000000004e-05 2.858121000000000142e-04 1.990365999999999944e-06
4.379420000000000161e-05 4.364608000000000221e-07 7.603543000000000365e-08 4.760620999999999901e-05 2.322078000000000098e-04 1.993171000000000080e-06
4.395619999999999768e-05 4.360338999999999801e-07 7.605314000000000441e-08 4.750682999999999930e-05 1.951556000000000124e-04 1.996602000000000133e-06
4.411810000000000032e-05 4.357946000000000237e-07 7.585990999999999679e-08 4.743343000000000098e-05 1.687290000000000035e-04 1.999762000000000116e-06
4.428010000000000317e-05 4.356553000000000219e-07 7.589204999999999830e-08 4.739832999999999856e-05 1.492391999999999992e-04 2.002895999999999805e-06
4.444209999999999925e-05 4.356716000000000166e-07 7.575844000000000376e-08 4.739189000000000205e-05 1.343662999999999878e-04 2.006091999999999935e-06
4.460420000000000232e-05 4.358636000000000225e-07 7.571815000000000493e-08 4.743686999999999768e-05 1.225049999999999935e-04 2.009106000000000124e-06
4.476639999999999884e-05 4.360239000000000217e-07 7.569706999999999532e-08 4.750367000000000185e-05 1.124592000000000023e-04 2.012560000000000175e-06
4.492870000000000235e-05 4.361299999999999752e-07 7.557719000000000338e-08 4.758941000000000283e-05 1.037489000000000054e-04 2.014412000000000052e-06
4.509099999999999908e-05 4.361114000000000018e-07 7.562308000000000062e-08 4.767505999999999751e-05 9.606258000000000277e-05 2.016728999999999847e-06
4.525340000000000281e-05 4.359917000000000010e-07 7.541670999999999981e-08 4.776362999999999995e-05 8.941526000000000151e-05 2.017273000000000040e-06
4.541569999999999955e-05 4.355845000000000052e-07 7.540991999999999926e-08 4.784436999999999674e-05 8.378210999999999937e-05 2.016808000000000122e-06
4.557760000000000218e-05 4.342523999999999849e-07 7.504594999999999974e-08 4.781501999999999676e-05 7.889704000000000313e-05 2.011702000000000208e-06
4.573889999999999673e-05 4.323947000000000251e-07 7.469055999999999566e-08 4.773509000000000243e-05 7.462374000000000459e-05 2.003131000000000151e-06
4.589959999999999673e-05 4.306595999999999979e-07 7.436366999999999742e-08 4.769951000000000030e-05 7.087738000000000545e-05 1.995990999999999996e-06
4.605990000000000263e-05 4.294907000000000145e-07 7.404662999999999579e-08 4.773361000000000054e-05 6.752546000000000655e-05 1.990236999999999983e-06
4.622000000000000132e-05 4.287778000000000187e-07 7.395639999999999909e-08 4.783078000000000150e-05 6.444658999999999989e-05 1.987918999999999948e-06
4.638010000000000001e-05 4.274148999999999742e-07 7.373641999999999423e-08 4.796763000000000003e-05 6.159355000000000255e-05 1.976419000000000143e-06
4.654019999999999869e-05 4.276704999999999781e-07 7.374501999999999605e-08 4.813137000000000264e-05 5.899624999999999948e-05 1.982231999999999879e-06
4.670039999999999760e-05 4.278779999999999884e-07 7.361456000000000640e-08 4.828756999999999955e-05 5.668261999999999975e-05 1.984140999999999847e-06
4.686060000000000328e-05 4.279927000000000099e-07 7.361431999999999607e-08 4.846917999999999865e-05 5.465325999999999789e-05 1.983919999999999887e-06
4.702100000000000263e-05 4.280261999999999818e-07 7.360095000000000235e-08 4.865205999999999849e-05 5.283762999999999915e-05 1.984048999999999848e-06
4.718160000000000241e-05 4.281413000000000249e-07 7.352968999999999778e-08 4.885002000000000295e-05 5.119602999999999779e-05 1.982905999999999849e-06
4.734230000000000241e-05 4.281761999999999930e-07 7.358366999999999970e-08 4.906251000000000064e-05 4.967463000000000249e-05 1.982833000000000163e-06
4.750310000000000264e-05 4.282659000000000127e-07 7.348438000000000014e-08 4.929912999999999906e-05 4.826164000000000165e-05 1.981640000000000055e-06
4.766400000000000308e-05 4.282034999999999737e-07 7.351593000000000547e-08 4.951203999999999902e-05 4.691906000000000001e-05 1.980101000000000136e-06
4.782499999999999696e-05 4.282099999999999943e-07 7.343541999999999703e-08 4.970818999999999883e-05 4.566938999999999949e-05 1.978402999999999852e-06
4.798609999999999784e-05 4.281882999999999988e-07 7.340304999999999500e-08 4.988687000000000302e-05 4.448084999999999951e-05 1.975607999999999991e-06
4.814739999999999916e-05 4.280552999999999803e-07 7.341862000000000180e-08 5.004670000000000315e-05 4.335215999999999863e-05 1.973032000000000035e-06
4.830870000000000048e-05 4.280381000000000032e-07 7.332804000000000603e-08 5.019829000000000283e-05 4.227631000000000113e-05 1.969915000000000180e-06
4.847020000000000224e-05 4.280738000000000146e-07 7.338265000000000363e-08 5.036539000000000331e-05 4.125556000000000248e-05 1.967710000000000088e-06
4.863179999999999744e-05 4.281666000000000033e-07 7.332381999999999754e-08 5.054204000000000102e-05 4.031020999999999975e-05 1.964773000000000120e-06
4.879359999999999985e-05 4.281758000000000243e-07 7.338219999999999915e-08 5.073439999999999997e-05 3.945293999999999906e-05 1.961234999999999866e-06
4.895560000000000271e-05 4.282281999999999990e-07 7.336007000000000556e-08 5.093908000000000019e-05 3.868050999999999738e-05 1.958327000000000063e-06
4.911759999999999878e-05 4.280356999999999793e-07 7.333746000000000454e-08 5.113082000000000320e-05 3.792671999999999862e-05 1.953378999999999852e-06
4.927980000000000207e-05 4.277951000000000188e-07 7.335832999999999353e-08 5.131208999999999884e-05 3.720747999999999769e-05 1.949496000000000028e-06
4.944209999999999881e-05 4.276523000000000263e-07 7.329869000000000054e-08 5.149444000000000227e-05 3.651732999999999889e-05 1.944917999999999867e-06
4.960450000000000254e-05 4.275762000000000009e-07 7.333851000000000176e-08 5.167620999999999901e-05 3.585327000000000240e-05 1.941009999999999988e-06
4.976699999999999971e-05 4.275757999999999793e-07 7.330732000000000530e-08 5.185905000000000283e-05 3.522844999999999980e-05 1.936900000000000039e-06
4.992969999999999733e-05 4.275356000000000025e-07 7.333049999999999612e-08 5.205180000000000196e-05 3.463016999999999712e-05 1.932549000000000003e-06
5.009250000000000193e-05 4.274973999999999751e-07 7.334013000000000201e-08 5.225817999999999913e-05 3.406263999999999749e-05 1.928710000000000123e-06
5.025539999999999998e-05 4.274894000000000189e-07 7.331802999999999812e-08 5.250610000000000200e-05 3.351745000000000212e-05 1.924840999999999838e-06
5.041849999999999847e-05 4.274860000000000204e-07 7.332893000000000519e-08 5.279364999999999893e-05 3.298448000000000103e-05 1.921341000000000211e-06
5.058169999999999718e-05 4.273864999999999737e-07 7.329946999999999772e-08 5.307377999999999857e-05 3.246800000000000153e-05 1.916894000000000065e-06
5.074500000000000289e-05 4.272195000000000226e-07 7.331798999999999861e-08 5.337099000000000042e-05 3.197496000000000192e-05 1.912416000000000123e-06
5.090840000000000203e-05 4.270393999999999851e-07 7.329571000000000352e-08 5.365118999999999818e-05 3.151041000000000313e-05 1.907835000000000090e-06
5.107180000000000118e-05 4.268534999999999781e-07 7.325299000000000431e-08 5.390570000000000127e-05 3.107132000000000324e-05 1.903214000000000011e-06
5.123540000000000077e-05 4.266734999999999858e-07 7.322266000000000407e-08 5.414873000000000087e-05 3.065149000000000221e-05 1.899016999999999991e-06
5.139900000000000035e-05 4.265454000000000073e-07 7.317712000000000590e-08 5.443678999999999960e-05 3.024858999999999968e-05 1.895111999999999983e-06
5.156270000000000016e-05 4.263870000000000183e-07 7.317694000000000146e-08 5.473327999999999852e-05 2.984958000000000161e-05 1.891294000000000048e-06
5.172650000000000018e-05 4.262071000000000181e-07 7.312389999999999478e-08 5.506470000000000152e-05 2.945122999999999890e-05 1.887569999999999954e-06
5.189040000000000042e-05 4.260030000000000064e-07 7.312563999999999358e-08 5.543675000000000078e-05 2.906055000000000080e-05 1.883598000000000003e-06
5.205430000000000067e-05 4.257620000000000243e-07 7.309683999999999798e-08 5.582076999999999715e-05 2.868137000000000082e-05 1.879850999999999910e-06
5.221840000000000135e-05 4.256013999999999957e-07 7.308271999999999679e-08 5.618413999999999906e-05 2.833000000000000150e-05 1.875864999999999996e-06
5.238250000000000203e-05 4.253131000000000102e-07 7.307181000000000639e-08 5.654973000000000042e-05 2.800672999999999943e-05 1.871686000000000048e-06
5.254670000000000293e-05 4.250463999999999751e-07 7.304697000000000258e-08 5.690000000000000071e-05 2.770682999999999913e-05 1.867492999999999926e-06
